OrderID,CustomerID,EmployeeID,OrderDate,RequiredDate,ShippedDate,ShipVia,Freight,ShipName,ShipAddress,ShipCity,ShipRegion,ShipPostalCode,ShipCountry
10831,CACTU,2,11/1/1997,11/9/1997,11/3/1997,3,86.94,Ship Co 3,123 Shipping Blvd,Port City,,12345,Shipper Land
10832,TRAIH,4,11/2/1997,11/13/1997,11/10/1997,3,56.18,Ship Co 3,123 Shipping Blvd,Port City,,12345,Shipper Land
10833,ANTON,6,11/2/1997,11/23/1997,11/7/1997,2,68.24,Ship Co 2,123 Shipping Blvd,Port City,,12345,Shipper Land
10834,REGGC,6,11/3/1997,11/22/1997,11/11/1997,2,119.14,Ship Co 2,123 Shipping Blvd,Port City,,12345,Shipper Land
10835,RICAR,4,11/4/1997,11/13/1997,11/6/1997,1,136.32,Ship Co 1,123 Shipping Blvd,Port City,,12345,Shipper Land
10836,DRACD,4,11/5/1997,11/17/1997,11/6/1997,1,68.81,Ship Co 1,123 Shipping Blvd,Port City,,12345,Shipper Land
10837,COMMI,3,11/5/1997,11/18/1997,11/18/1997,3,27.37,Ship Co 3,123 Shipping Blvd,Port City,,12345,Shipper Land
10838,LETSS,9,11/5/1997,11/12/1997,11/14/1997,3,79.35,Ship Co 3,123 Shipping Blvd,Port City,,12345,Shipper Land
10839,BONAP,3,11/6/1997,11/15/1997,11/17/1997,2,143.49,Ship Co 2,123 Shipping Blvd,Port City,,12345,Shipper Land
10840,LAMAI,7,11/6/1997,11/15/1997,11/12/1997,3,59,Ship Co 3,123 Shipping Blvd,Port City,,12345,Shipper Land
10841,ERNSH,7,11/9/1997,11/26/1997,11/15/1997,3,167.97,Ship Co 3,123 Shipping Blvd,Port City,,12345,Shipper Land
10842,ALFKI,9,11/9/1997,11/18/1997,11/20/1997,3,179.5,Ship Co 3,123 Shipping Blvd,Port City,,12345,Shipper Land
10843,SAVEA,8,11/10/1997,11/20/1997,11/18/1997,1,29.78,Ship Co 1,123 Shipping Blvd,Port City,,12345,Shipper Land
10844,KOENE,7,11/10/1997,11/29/1997,11/14/1997,3,91.26,Ship Co 3,123 Shipping Blvd,Port City,,12345,Shipper Land
10845,PARIS,5,11/12/1997,11/22/1997,11/23/1997,2,16.42,Ship Co 2,123 Shipping Blvd,Port City,,12345,Shipper Land
10846,BOLID,6,11/12/1997,11/27/1997,11/25/1997,1,103.54,Ship Co 1,123 Shipping Blvd,Port City,,12345,Shipper Land
10847,WANDK,6,11/13/1997,11/26/1997,11/14/1997,2,136.15,Ship Co 2,123 Shipping Blvd,Port City,,12345,Shipper Land
10848,RATTC,1,11/14/1997,11/28/1997,11/27/1997,2,176.52,Ship Co 2,123 Shipping Blvd,Port City,,12345,Shipper Land
10849,TORTU,1,11/15/1997,11/30/1997,11/29/1997,3,14.62,Ship Co 3,123 Shipping Blvd,Port City,,12345,Shipper Land
10850,VAFFE,9,11/16/1997,12/7/1997,11/19/1997,3,191.49,Ship Co 3,123 Shipping Blvd,Port City,,12345,Shipper Land
10851,QUEDE,3,11/16/1997,11/30/1997,11/26/1997,2,117.79,Ship Co 2,123 Shipping Blvd,Port City,,12345,Shipper Land
10852,CACTU,1,11/18/1997,12/7/1997,11/26/1997,2,59.55,Ship Co 2,123 Shipping Blvd,Port City,,12345,Shipper Land
10853,BOTTM,8,11/18/1997,12/9/1997,11/30/1997,2,179.95,Ship Co 2,123 Shipping Blvd,Port City,,12345,Shipper Land
10854,MAGAA,9,11/20/1997,12/2/1997,11/27/1997,2,21.18,Ship Co 2,123 Shipping Blvd,Port City,,12345,Shipper Land
10855,BLAUS,9,11/20/1997,11/27/1997,11/30/1997,2,169.75,Ship Co 2,123 Shipping Blvd,Port City,,12345,Shipper Land
10856,WELLI,8,11/21/1997,12/10/1997,11/29/1997,3,184.91,Ship Co 3,123 Shipping Blvd,Port City,,12345,Shipper Land
10857,LAMAI,8,11/25/1997,12/3/1997,12/3/1997,2,182.95,Ship Co 2,123 Shipping Blvd,Port City,,12345,Shipper Land
10858,CACTU,1,11/26/1997,12/10/1997,12/1/1997,3,189.1,Ship Co 3,123 Shipping Blvd,Port City,,12345,Shipper Land
10859,RICSU,2,11/27/1997,12/13/1997,12/8/1997,1,177.86,Ship Co 1,123 Shipping Blvd,Port City,,12345,Shipper Land
10860,LONEP,3,11/27/1997,12/13/1997,12/11/1997,1,32.3,Ship Co 1,123 Shipping Blvd,Port City,,12345,Shipper Land
10861,DUMON,1,11/28/1997,12/5/1997,11/29/1997,2,143,Ship Co 2,123 Shipping Blvd,Port City,,12345,Shipper Land
10862,QUEEN,1,11/28/1997,12/10/1997,12/1/1997,2,21.81,Ship Co 2,123 Shipping Blvd,Port City,,12345,Shipper Land
10863,WILMK,7,11/29/1997,12/12/1997,12/12/1997,3,81.05,Ship Co 3,123 Shipping Blvd,Port City,,12345,Shipper Land
10864,PARIS,2,11/30/1997,12/12/1997,12/10/1997,2,20.84,Ship Co 2,123 Shipping Blvd,Port City,,12345,Shipper Land
10865,WHITC,5,11/30/1997,12/19/1997,12/12/1997,2,24.37,Ship Co 2,123 Shipping Blvd,Port City,,12345,Shipper Land
10866,VINET,1,12/1/1997,12/17/1997,12/5/1997,2,104.77,Ship Co 2,123 Shipping Blvd,Port City,,12345,Shipper Land
10867,THECR,3,12/2/1997,12/15/1997,12/13/1997,2,20.16,Ship Co 2,123 Shipping Blvd,Port City,,12345,Shipper Land
10868,WILMK,2,12/3/1997,12/16/1997,12/13/1997,3,23.77,Ship Co 3,123 Shipping Blvd,Port City,,12345,Shipper Land
10869,PERIC,8,12/5/1997,12/16/1997,12/7/1997,2,8.48,Ship Co 2,123 Shipping Blvd,Port City,,12345,Shipper Land
10870,TOMSP,4,12/8/1997,12/26/1997,12/17/1997,1,34.73,Ship Co 1,123 Shipping Blvd,Port City,,12345,Shipper Land
10871,VINET,3,12/9/1997,12/28/1997,12/17/1997,3,17.87,Ship Co 3,123 Shipping Blvd,Port City,,12345,Shipper Land
10872,ROMEY,3,12/9/1997,12/28/1997,12/13/1997,3,66.02,Ship Co 3,123 Shipping Blvd,Port City,,12345,Shipper Land
10873,LAMAI,9,12/10/1997,12/30/1997,12/15/1997,3,142.66,Ship Co 3,123 Shipping Blvd,Port City,,12345,Shipper Land
10874,GALED,3,12/10/1997,12/19/1997,12/13/1997,2,123.76,Ship Co 2,123 Shipping Blvd,Port City,,12345,Shipper Land
10875,AROUT,3,12/11/1997,12/29/1997,12/24/1997,3,29.41,Ship Co 3,123 Shipping Blvd,Port City,,12345,Shipper Land
10876,SPECD,9,12/11/1997,1/1/1998,12/16/1997,2,50.78,Ship Co 2,123 Shipping Blvd,Port City,,12345,Shipper Land
10877,TRAIH,9,12/15/1997,12/24/1997,12/21/1997,1,117.97,Ship Co 1,123 Shipping Blvd,Port City,,12345,Shipper Land
10878,RICAR,4,12/15/1997,12/28/1997,12/20/1997,2,81.76,Ship Co 2,123 Shipping Blvd,Port City,,12345,Shipper Land
10879,DUMON,9,12/17/1997,12/26/1997,12/25/1997,3,66.27,Ship Co 3,123 Shipping Blvd,Port City,,12345,Shipper Land
10880,WILMK,1,12/18/1997,1/8/1998,12/26/1997,3,124.99,Ship Co 3,123 Shipping Blvd,Port City,,12345,Shipper Land
10881,SPLIR,7,12/19/1997,1/4/1998,1/2/1998,3,21.36,Ship Co 3,123 Shipping Blvd,Port City,,12345,Shipper Land
10882,FAMIA,9,12/19/1997,1/7/1998,12/21/1997,3,83.77,Ship Co 3,123 Shipping Blvd,Port City,,12345,Shipper Land
10883,QUEEN,9,12/20/1997,12/31/1997,12/31/1997,3,93.51,Ship Co 3,123 Shipping Blvd,Port City,,12345,Shipper Land
10884,SPECD,8,12/21/1997,1/5/1998,12/28/1997,2,176.45,Ship Co 2,123 Shipping Blvd,Port City,,12345,Shipper Land
10885,OTTIK,2,12/21/1997,1/8/1998,1/2/1998,1,132.68,Ship Co 1,123 Shipping Blvd,Port City,,12345,Shipper Land
10886,TORTU,4,12/22/1997,1/1/1998,12/25/1997,2,105.76,Ship Co 2,123 Shipping Blvd,Port City,,12345,Shipper Land
10887,WANDK,4,12/23/1997,1/10/1998,1/5/1998,3,174.76,Ship Co 3,123 Shipping Blvd,Port City,,12345,Shipper Land
10888,GALED,1,12/25/1997,1/5/1998,1/5/1998,3,79.66,Ship Co 3,123 Shipping Blvd,Port City,,12345,Shipper Land
10889,REGGC,7,12/25/1997,1/11/1998,12/27/1997,2,73,Ship Co 2,123 Shipping Blvd,Port City,,12345,Shipper Land
10890,TORTU,6,12/25/1997,1/11/1998,12/26/1997,2,27.08,Ship Co 2,123 Shipping Blvd,Port City,,12345,Shipper Land
10891,GOURL,5,12/26/1997,1/3/1998,1/2/1998,1,60.93,Ship Co 1,123 Shipping Blvd,Port City,,12345,Shipper Land
10892,WHITC,4,12/26/1997,1/5/1998,12/27/1997,2,177.62,Ship Co 2,123 Shipping Blvd,Port City,,12345,Shipper Land
10893,FAMIA,4,12/28/1997,1/16/1998,1/3/1998,3,20.93,Ship Co 3,123 Shipping Blvd,Port City,,12345,Shipper Land
10894,MAGAA,8,12/28/1997,1/7/1998,1/4/1998,3,70.75,Ship Co 3,123 Shipping Blvd,Port City,,12345,Shipper Land
10895,LETSS,6,12/29/1997,1/8/1998,1/7/1998,3,145.75,Ship Co 3,123 Shipping Blvd,Port City,,12345,Shipper Land
10896,QUEDE,5,12/31/1997,1/18/1998,1/8/1998,2,163.33,Ship Co 2,123 Shipping Blvd,Port City,,12345,Shipper Land
10897,BLONP,1,1/1/1998,1/12/1998,1/4/1998,3,111.12,Ship Co 3,123 Shipping Blvd,Port City,,12345,Shipper Land
10898,FOLIG,1,1/2/1998,1/20/1998,1/14/1998,1,84.16,Ship Co 1,123 Shipping Blvd,Port City,,12345,Shipper Land
10899,WANDK,8,1/2/1998,1/21/1998,1/13/1998,2,72.34,Ship Co 2,123 Shipping Blvd,Port City,,12345,Shipper Land
10900,SPLIR,2,1/2/1998,1/19/1998,1/3/1998,1,10.06,Ship Co 1,123 Shipping Blvd,Port City,,12345,Shipper Land
10901,FRANK,3,1/3/1998,1/21/1998,1/16/1998,2,44.06,Ship Co 2,123 Shipping Blvd,Port City,,12345,Shipper Land
10902,BLONP,4,1/3/1998,1/23/1998,1/15/1998,3,54.42,Ship Co 3,123 Shipping Blvd,Port City,,12345,Shipper Land
10903,HUNGC,3,1/4/1998,1/20/1998,1/13/1998,1,17.64,Ship Co 1,123 Shipping Blvd,Port City,,12345,Shipper Land
10904,FRANS,2,1/5/1998,1/12/1998,1/14/1998,1,134.4,Ship Co 1,123 Shipping Blvd,Port City,,12345,Shipper Land
10905,BOTTM,2,1/6/1998,1/17/1998,1/10/1998,3,178.53,Ship Co 3,123 Shipping Blvd,Port City,,12345,Shipper Land
10906,OCEAN,3,1/8/1998,1/24/1998,1/15/1998,2,131.33,Ship Co 2,123 Shipping Blvd,Port City,,12345,Shipper Land
10907,RATTC,3,1/11/1998,1/25/1998,1/20/1998,1,94.14,Ship Co 1,123 Shipping Blvd,Port City,,12345,Shipper Land
10908,MEREP,1,1/12/1998,1/24/1998,1/23/1998,1,55.9,Ship Co 1,123 Shipping Blvd,Port City,,12345,Shipper Land
10909,BSBEV,2,1/13/1998,1/25/1998,1/18/1998,2,66.26,Ship Co 2,123 Shipping Blvd,Port City,,12345,Shipper Land
10910,KOENE,3,1/13/1998,1/30/1998,1/18/1998,3,135.78,Ship Co 3,123 Shipping Blvd,Port City,,12345,Shipper Land
10911,QUICK,4,1/14/1998,1/30/1998,1/27/1998,2,44.66,Ship Co 2,123 Shipping Blvd,Port City,,12345,Shipper Land
10912,ERNSH,4,1/14/1998,2/2/1998,1/27/1998,2,2.27,Ship Co 2,123 Shipping Blvd,Port City,,12345,Shipper Land
10913,BLAUS,2,1/15/1998,1/27/1998,1/24/1998,2,179.48,Ship Co 2,123 Shipping Blvd,Port City,,12345,Shipper Land
10914,HUNGO,5,1/16/1998,1/23/1998,1/30/1998,3,42.83,Ship Co 3,123 Shipping Blvd,Port City,,12345,Shipper Land
10915,THEBI,7,1/16/1998,1/28/1998,1/28/1998,2,106.58,Ship Co 2,123 Shipping Blvd,Port City,,12345,Shipper Land
10916,LAMAI,2,1/18/1998,2/1/1998,1/19/1998,1,51.23,Ship Co 1,123 Shipping Blvd,Port City,,12345,Shipper Land
10917,FAMIA,5,1/18/1998,1/29/1998,1/27/1998,3,142.65,Ship Co 3,123 Shipping Blvd,Port City,,12345,Shipper Land
10918,WOLZA,8,1/18/1998,2/5/1998,1/19/1998,2,42.72,Ship Co 2,123 Shipping Blvd,Port City,,12345,Shipper Land
10919,HUNGC,2,1/18/1998,1/25/1998,1/26/1998,2,77.22,Ship Co 2,123 Shipping Blvd,Port City,,12345,Shipper Land
10920,HUNGC,2,1/19/1998,1/28/1998,1/21/1998,1,171.88,Ship Co 1,123 Shipping Blvd,Port City,,12345,Shipper Land
10921,QUEDE,9,1/19/1998,2/3/1998,1/24/1998,1,131.13,Ship Co 1,123 Shipping Blvd,Port City,,12345,Shipper Land
10922,WILMK,1,1/20/1998,1/27/1998,1/28/1998,2,35.11,Ship Co 2,123 Shipping Blvd,Port City,,12345,Shipper Land
10923,THECR,5,1/21/1998,2/1/1998,1/24/1998,2,42.92,Ship Co 2,123 Shipping Blvd,Port City,,12345,Shipper Land
10924,BLAUS,8,1/22/1998,2/4/1998,1/23/1998,2,127.5,Ship Co 2,123 Shipping Blvd,Port City,,12345,Shipper Land
10925,DUMON,5,1/23/1998,2/6/1998,1/26/1998,2,38.23,Ship Co 2,123 Shipping Blvd,Port City,,12345,Shipper Land
10926,SPECD,5,1/23/1998,2/3/1998,1/31/1998,3,69.53,Ship Co 3,123 Shipping Blvd,Port City,,12345,Shipper Land
10927,CENTC,4,1/24/1998,2/8/1998,2/5/1998,1,92.95,Ship Co 1,123 Shipping Blvd,Port City,,12345,Shipper Land
10928,THECR,2,1/25/1998,2/1/1998,2/3/1998,3,192.67,Ship Co 3,123 Shipping Blvd,Port City,,12345,Shipper Land
10929,FRANR,3,1/26/1998,2/14/1998,2/1/1998,2,120.89,Ship Co 2,123 Shipping Blvd,Port City,,12345,Shipper Land
10930,HANAR,4,1/26/1998,2/11/1998,1/28/1998,2,82.12,Ship Co 2,123 Shipping Blvd,Port City,,12345,Shipper Land
10931,LAZYK,4,1/27/1998,2/10/1998,1/31/1998,1,61.33,Ship Co 1,123 Shipping Blvd,Port City,,12345,Shipper Land
10932,FISSA,9,1/27/1998,2/12/1998,1/31/1998,1,137.38,Ship Co 1,123 Shipping Blvd,Port City,,12345,Shipper Land
10933,HUNGC,6,1/27/1998,2/8/1998,2/6/1998,1,46.03,Ship Co 1,123 Shipping Blvd,Port City,,12345,Shipper Land
10934,RICSU,8,1/29/1998,2/15/1998,2/4/1998,1,75.99,Ship Co 1,123 Shipping Blvd,Port City,,12345,Shipper Land
10935,NORTS,2,1/30/1998,2/16/1998,2/5/1998,3,71.37,Ship Co 3,123 Shipping Blvd,Port City,,12345,Shipper Land
10936,GALED,6,1/30/1998,2/20/1998,2/11/1998,1,133.44,Ship Co 1,123 Shipping Blvd,Port City,,12345,Shipper Land
10937,MAISD,9,1/30/1998,2/9/1998,2/13/1998,3,48.28,Ship Co 3,123 Shipping Blvd,Port City,,12345,Shipper Land
10938,WARTH,8,2/1/1998,2/16/1998,2/2/1998,3,161.58,Ship Co 3,123 Shipping Blvd,Port City,,12345,Shipper Land
10939,LAMAI,3,2/1/1998,2/8/1998,2/12/1998,1,4.12,Ship Co 1,123 Shipping Blvd,Port City,,12345,Shipper Land
10940,BSBEV,5,2/1/1998,2/8/1998,2/12/1998,3,44.1,Ship Co 3,123 Shipping Blvd,Port City,,12345,Shipper Land
10941,KOENE,4,2/2/1998,2/20/1998,2/6/1998,1,137.12,Ship Co 1,123 Shipping Blvd,Port City,,12345,Shipper Land
10942,WELLI,5,2/2/1998,2/18/1998,2/8/1998,1,80.09,Ship Co 1,123 Shipping Blvd,Port City,,12345,Shipper Land
10943,ROMEY,6,2/3/1998,2/10/1998,2/16/1998,2,86.25,Ship Co 2,123 Shipping Blvd,Port City,,12345,Shipper Land
10944,FISSA,3,2/3/1998,2/22/1998,2/14/1998,3,35.84,Ship Co 3,123 Shipping Blvd,Port City,,12345,Shipper Land
10945,SAVEA,8,2/3/1998,2/22/1998,2/15/1998,3,102.65,Ship Co 3,123 Shipping Blvd,Port City,,12345,Shipper Land
10946,QUEEN,3,2/3/1998,2/23/1998,2/14/1998,1,187.9,Ship Co 1,123 Shipping Blvd,Port City,,12345,Shipper Land
10947,VICTE,4,2/4/1998,2/16/1998,2/16/1998,3,100.35,Ship Co 3,123 Shipping Blvd,Port City,,12345,Shipper Land
10948,BONAP,8,2/4/1998,2/12/1998,2/6/1998,3,195.62,Ship Co 3,123 Shipping Blvd,Port City,,12345,Shipper Land
10949,OLDWO,6,2/4/1998,2/23/1998,2/10/1998,2,34.56,Ship Co 2,123 Shipping Blvd,Port City,,12345,Shipper Land
10950,FRANR,4,2/6/1998,2/15/1998,2/7/1998,1,167.56,Ship Co 1,123 Shipping Blvd,Port City,,12345,Shipper Land
10951,TOMSP,3,2/6/1998,2/20/1998,2/17/1998,2,76.57,Ship Co 2,123 Shipping Blvd,Port City,,12345,Shipper Land
10952,CONSH,3,2/9/1998,2/25/1998,2/20/1998,2,189.9,Ship Co 2,123 Shipping Blvd,Port City,,12345,Shipper Land
10953,FOLKO,1,2/10/1998,3/2/1998,2/17/1998,3,120.88,Ship Co 3,123 Shipping Blvd,Port City,,12345,Shipper Land
10954,SEVES,7,2/11/1998,3/2/1998,2/15/1998,3,194.93,Ship Co 3,123 Shipping Blvd,Port City,,12345,Shipper Land
10955,GODOS,2,2/11/1998,3/1/1998,2/22/1998,1,148.42,Ship Co 1,123 Shipping Blvd,Port City,,12345,Shipper Land
10956,CACTU,3,2/11/1998,2/25/1998,2/22/1998,1,156.13,Ship Co 1,123 Shipping Blvd,Port City,,12345,Shipper Land
10957,RANCH,4,2/11/1998,2/20/1998,2/16/1998,1,147.69,Ship Co 1,123 Shipping Blvd,Port City,,12345,Shipper Land
10958,VAFFE,6,2/12/1998,2/21/1998,2/14/1998,2,15.76,Ship Co 2,123 Shipping Blvd,Port City,,12345,Shipper Land
10959,GROSR,3,2/13/1998,2/26/1998,2/15/1998,1,95.95,Ship Co 1,123 Shipping Blvd,Port City,,12345,Shipper Land
10960,NORTS,8,2/14/1998,2/24/1998,2/22/1998,1,38.89,Ship Co 1,123 Shipping Blvd,Port City,,12345,Shipper Land
10961,ERNSH,1,2/14/1998,3/3/1998,2/25/1998,3,30.69,Ship Co 3,123 Shipping Blvd,Port City,,12345,Shipper Land
10962,SPECD,4,2/14/1998,3/3/1998,2/19/1998,3,83.9,Ship Co 3,123 Shipping Blvd,Port City,,12345,Shipper Land
10963,PICCO,8,2/14/1998,2/22/1998,2/25/1998,1,102.65,Ship Co 1,123 Shipping Blvd,Port City,,12345,Shipper Land
10964,SPLIR,1,2/15/1998,3/5/1998,2/19/1998,3,96.61,Ship Co 3,123 Shipping Blvd,Port City,,12345,Shipper Land
10965,FOLKO,9,2/15/1998,3/6/1998,2/17/1998,1,73.79,Ship Co 1,123 Shipping Blvd,Port City,,12345,Shipper Land
10966,FAMIA,4,2/15/1998,3/6/1998,2/26/1998,1,90.81,Ship Co 1,123 Shipping Blvd,Port City,,12345,Shipper Land
10967,SPECD,5,2/16/1998,3/9/1998,2/17/1998,2,135.79,Ship Co 2,123 Shipping Blvd,Port City,,12345,Shipper Land
10968,FRANK,8,2/18/1998,2/26/1998,2/28/1998,3,100.59,Ship Co 3,123 Shipping Blvd,Port City,,12345,Shipper Land
10969,DRACD,6,2/18/1998,3/2/1998,2/26/1998,1,134.59,Ship Co 1,123 Shipping Blvd,Port City,,12345,Shipper Land
10970,DRACD,7,2/20/1998,3/1/1998,3/1/1998,2,9.32,Ship Co 2,123 Shipping Blvd,Port City,,12345,Shipper Land
10971,ISLAT,7,2/22/1998,3/12/1998,3/4/1998,2,31.33,Ship Co 2,123 Shipping Blvd,Port City,,12345,Shipper Land
10972,FOLIG,9,2/23/1998,3/16/1998,3/3/1998,1,138.67,Ship Co 1,123 Shipping Blvd,Port City,,12345,Shipper Land
10973,ERNSH,8,2/25/1998,3/14/1998,3/7/1998,2,89.86,Ship Co 2,123 Shipping Blvd,Port City,,12345,Shipper Land
10974,WHITC,7,2/25/1998,3/14/1998,3/2/1998,2,50.77,Ship Co 2,123 Shipping Blvd,Port City,,12345,Shipper Land
10975,BOTTM,7,2/25/1998,3/16/1998,2/28/1998,3,60.56,Ship Co 3,123 Shipping Blvd,Port City,,12345,Shipper Land
10976,PICCO,8,2/26/1998,3/17/1998,2/28/1998,3,132.03,Ship Co 3,123 Shipping Blvd,Port City,,12345,Shipper Land
10977,BSBEV,1,3/2/1998,3/19/1998,3/12/1998,1,128.91,Ship Co 1,123 Shipping Blvd,Port City,,12345,Shipper Land
10978,CACTU,4,3/2/1998,3/14/1998,3/7/1998,2,56.51,Ship Co 2,123 Shipping Blvd,Port City,,12345,Shipper Land
10979,BLAUS,9,3/2/1998,3/11/1998,3/5/1998,1,178.27,Ship Co 1,123 Shipping Blvd,Port City,,12345,Shipper Land
10980,GREAL,1,3/4/1998,3/18/1998,3/5/1998,2,148.37,Ship Co 2,123 Shipping Blvd,Port City,,12345,Shipper Land
10981,THECR,6,3/4/1998,3/15/1998,3/7/1998,1,189.51,Ship Co 1,123 Shipping Blvd,Port City,,12345,Shipper Land
10982,CHOPS,2,3/4/1998,3/25/1998,3/15/1998,3,154.02,Ship Co 3,123 Shipping Blvd,Port City,,12345,Shipper Land
10983,TOMSP,8,3/5/1998,3/24/1998,3/11/1998,3,163.19,Ship Co 3,123 Shipping Blvd,Port City,,12345,Shipper Land
10984,SAVEA,5,3/6/1998,3/21/1998,3/14/1998,1,172.3,Ship Co 1,123 Shipping Blvd,Port City,,12345,Shipper Land
10985,RICAR,4,3/6/1998,3/22/1998,3/19/1998,2,76.7,Ship Co 2,123 Shipping Blvd,Port City,,12345,Shipper Land
10986,SPECD,9,3/7/1998,3/14/1998,3/16/1998,1,49.15,Ship Co 1,123 Shipping Blvd,Port City,,12345,Shipper Land
10987,HUNGO,8,3/7/1998,3/24/1998,3/21/1998,1,107.8,Ship Co 1,123 Shipping Blvd,Port City,,12345,Shipper Land
10988,SUPRD,7,3/7/1998,3/23/1998,3/14/1998,2,23.73,Ship Co 2,123 Shipping Blvd,Port City,,12345,Shipper Land
10989,QUICK,5,3/7/1998,3/26/1998,3/8/1998,3,158.19,Ship Co 3,123 Shipping Blvd,Port City,,12345,Shipper Land
10990,BONAP,6,3/8/1998,3/27/1998,3/9/1998,3,66.61,Ship Co 3,123 Shipping Blvd,Port City,,12345,Shipper Land
10991,BONAP,3,3/9/1998,3/27/1998,3/18/1998,2,55.97,Ship Co 2,123 Shipping Blvd,Port City,,12345,Shipper Land
10992,WELLI,6,3/10/1998,3/27/1998,3/17/1998,1,28.85,Ship Co 1,123 Shipping Blvd,Port City,,12345,Shipper Land
10993,PERIC,6,3/10/1998,3/28/1998,3/18/1998,3,23.69,Ship Co 3,123 Shipping Blvd,Port City,,12345,Shipper Land
10994,GOURL,7,3/14/1998,3/24/1998,3/26/1998,2,110.86,Ship Co 2,123 Shipping Blvd,Port City,,12345,Shipper Land
10995,AROUT,1,3/15/1998,4/4/1998,3/21/1998,3,17.16,Ship Co 3,123 Shipping Blvd,Port City,,12345,Shipper Land
10996,FRANK,2,3/15/1998,3/22/1998,3/25/1998,3,161.13,Ship Co 3,123 Shipping Blvd,Port City,,12345,Shipper Land
10997,LAUGB,7,3/15/1998,3/31/1998,3/28/1998,2,6.9,Ship Co 2,123 Shipping Blvd,Port City,,12345,Shipper Land
10998,PARIS,4,3/15/1998,3/23/1998,3/26/1998,2,43.07,Ship Co 2,123 Shipping Blvd,Port City,,12345,Shipper Land
10999,QUEDE,9,3/16/1998,3/29/1998,3/22/1998,3,151.71,Ship Co 3,123 Shipping Blvd,Port City,,12345,Shipper Land
11000,CHOPS,7,3/16/1998,3/25/1998,3/28/1998,3,102.81,Ship Co 3,123 Shipping Blvd,Port City,,12345,Shipper Land
11001,WHITC,9,3/17/1998,3/27/1998,3/24/1998,2,41.03,Ship Co 2,123 Shipping Blvd,Port City,,12345,Shipper Land
11002,PARIS,8,3/17/1998,3/29/1998,3/28/1998,1,88.99,Ship Co 1,123 Shipping Blvd,Port City,,12345,Shipper Land
11003,FURIB,5,3/17/1998,3/30/1998,3/25/1998,1,151.23,Ship Co 1,123 Shipping Blvd,Port City,,12345,Shipper Land
11004,LETSS,6,3/17/1998,3/29/1998,3/20/1998,1,195.1,Ship Co 1,123 Shipping Blvd,Port City,,12345,Shipper Land
11005,HUNGC,3,3/18/1998,3/26/1998,3/21/1998,3,125.24,Ship Co 3,123 Shipping Blvd,Port City,,12345,Shipper Land
11006,LACOR,3,3/19/1998,3/29/1998,4/1/1998,3,110.62,Ship Co 3,123 Shipping Blvd,Port City,,12345,Shipper Land
11007,CONSH,3,3/19/1998,3/30/1998,3/20/1998,1,3.52,Ship Co 1,123 Shipping Blvd,Port City,,12345,Shipper Land
11008,HUNGC,4,3/19/1998,4/7/1998,3/31/1998,2,80.18,Ship Co 2,123 Shipping Blvd,Port City,,12345,Shipper Land
11009,TRADH,4,3/20/1998,3/28/1998,4/1/1998,3,42.99,Ship Co 3,123 Shipping Blvd,Port City,,12345,Shipper Land
11010,MEREP,2,3/21/1998,3/30/1998,3/23/1998,2,75.27,Ship Co 2,123 Shipping Blvd,Port City,,12345,Shipper Land
11011,QUEEN,3,3/22/1998,4/11/1998,3/23/1998,1,184.16,Ship Co 1,123 Shipping Blvd,Port City,,12345,Shipper Land
11012,RATTC,3,3/23/1998,3/30/1998,3/24/1998,2,169.92,Ship Co 2,123 Shipping Blvd,Port City,,12345,Shipper Land
11013,SAVEA,3,3/23/1998,4/3/1998,4/6/1998,2,53.31,Ship Co 2,123 Shipping Blvd,Port City,,12345,Shipper Land
11014,AROUT,9,3/24/1998,4/10/1998,4/4/1998,3,122.19,Ship Co 3,123 Shipping Blvd,Port City,,12345,Shipper Land
11015,VAFFE,4,3/24/1998,4/9/1998,4/3/1998,2,59.73,Ship Co 2,123 Shipping Blvd,Port City,,12345,Shipper Land
11016,WELLI,1,3/24/1998,4/3/1998,4/3/1998,2,177.25,Ship Co 2,123 Shipping Blvd,Port City,,12345,Shipper Land
11017,FAMIA,1,3/24/1998,4/10/1998,4/5/1998,3,78.43,Ship Co 3,123 Shipping Blvd,Port City,,12345,Shipper Land
11018,GOURL,1,3/25/1998,4/15/1998,4/7/1998,1,42.01,Ship Co 1,123 Shipping Blvd,Port City,,12345,Shipper Land
11019,RATTC,9,3/25/1998,4/1/1998,4/4/1998,1,150.72,Ship Co 1,123 Shipping Blvd,Port City,,12345,Shipper Land
11020,WHITC,1,3/26/1998,4/6/1998,4/2/1998,2,74.74,Ship Co 2,123 Shipping Blvd,Port City,,12345,Shipper Land
11021,LAUGB,3,3/26/1998,4/5/1998,4/2/1998,3,186.82,Ship Co 3,123 Shipping Blvd,Port City,,12345,Shipper Land
11022,ANTON,8,3/27/1998,4/13/1998,4/4/1998,3,2.32,Ship Co 3,123 Shipping Blvd,Port City,,12345,Shipper Land
11023,CONSH,2,3/29/1998,4/7/1998,4/4/1998,3,184.12,Ship Co 3,123 Shipping Blvd,Port City,,12345,Shipper Land
11024,ANATR,6,3/30/1998,4/19/1998,3/31/1998,1,97.44,Ship Co 1,123 Shipping Blvd,Port City,,12345,Shipper Land
11025,QUICK,5,3/31/1998,4/14/1998,4/6/1998,3,37.39,Ship Co 3,123 Shipping Blvd,Port City,,12345,Shipper Land
